"Plot Title: Adventure"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 21652379, SEN S/N: 21652379)","Temp, °C (LGR S/N: 21652379, SEN S/N: 21652379)"
1800,11/24/24 03:47:30 AM,102.864,25.610
1801,11/24/24 04:02:30 AM,102.864,25.610
1802,11/24/24 04:17:30 AM,102.853,25.610
1803,11/24/24 04:32:30 AM,102.787,25.610
1804,11/24/24 04:47:30 AM,102.798,25.610
1805,11/24/24 05:02:30 AM,102.798,25.610
1806,11/24/24 05:17:30 AM,102.842,25.610
1807,11/24/24 05:32:30 AM,102.820,25.610
1808,11/24/24 05:47:30 AM,102.994,25.513
1809,11/24/24 06:02:30 AM,103.193,25.513
1810,11/24/24 06:17:30 AM,103.465,25.319
1811,11/24/24 06:32:30 AM,103.841,25.319
1812,11/24/24 06:47:30 AM,103.940,25.319
1813,11/24/24 07:02:30 AM,103.863,25.319
1814,11/24/24 07:17:30 AM,103.796,25.319
1815,11/24/24 07:32:30 AM,103.719,25.319
1816,11/24/24 07:47:30 AM,103.719,25.319
1817,11/24/24 08:02:30 AM,103.697,25.319
1818,11/24/24 08:17:30 AM,103.755,25.416
1819,11/24/24 08:32:30 AM,103.788,25.416
1820,11/24/24 08:47:30 AM,103.871,25.610
1821,11/24/24 09:02:30 AM,103.984,25.708
1822,11/24/24 09:17:30 AM,104.122,25.902
1823,11/24/24 09:32:30 AM,104.191,26.000
1824,11/24/24 09:47:30 AM,104.415,26.097
1825,11/24/24 10:02:30 AM,104.528,26.195
1826,11/24/24 10:17:30 AM,104.707,26.292
1827,11/24/24 10:32:30 AM,104.752,26.292
1828,11/24/24 10:47:30 AM,104.832,26.390
1829,11/24/24 11:02:30 AM,104.887,26.390
1830,11/24/24 11:17:30 AM,104.879,26.488
1831,11/24/24 11:32:30 AM,104.892,26.585
1832,11/24/24 11:47:30 AM,104.914,26.585
1833,11/24/24 12:02:30 PM,104.892,26.585
1834,11/24/24 12:17:30 PM,104.815,26.585
1835,11/24/24 12:32:30 PM,104.771,26.585
1836,11/24/24 12:47:30 PM,104.784,26.683
1837,11/24/24 01:02:30 PM,104.663,26.683
1838,11/24/24 01:17:30 PM,104.685,26.683
1839,11/24/24 01:32:30 PM,104.641,26.683
1840,11/24/24 01:47:30 PM,104.585,26.683
1841,11/24/24 02:02:30 PM,104.499,26.781
1842,11/24/24 02:17:30 PM,104.544,26.781
1843,11/24/24 02:32:30 PM,104.466,26.781
1844,11/24/24 02:47:30 PM,104.425,26.879
1845,11/24/24 03:02:30 PM,104.369,26.879
1846,11/24/24 03:17:30 PM,104.347,26.879
1847,11/24/24 03:32:30 PM,104.303,26.879
1848,11/24/24 03:47:30 PM,104.245,26.781
1849,11/24/24 04:02:30 PM,104.225,26.879
1850,11/24/24 04:17:30 PM,104.192,26.879
1851,11/24/24 04:32:30 PM,104.145,26.781
1852,11/24/24 04:47:30 PM,104.079,26.781
1853,11/24/24 05:02:30 PM,104.021,26.683
1854,11/24/24 05:17:30 PM,104.043,26.683
1855,11/24/24 05:32:30 PM,104.010,26.683
1856,11/24/24 05:47:30 PM,104.030,26.585
1857,11/24/24 06:02:30 PM,103.952,26.585
1858,11/24/24 06:17:30 PM,103.941,26.585
1859,11/24/24 06:32:30 PM,103.927,26.488
1860,11/24/24 06:47:30 PM,103.916,26.488
1861,11/24/24 07:02:30 PM,103.894,26.488
1862,11/24/24 07:17:30 PM,103.905,26.488
1863,11/24/24 07:32:30 PM,103.905,26.488
1864,11/24/24 07:47:30 PM,103.905,26.488
1865,11/24/24 08:02:30 PM,103.872,26.488
1866,11/24/24 08:17:30 PM,103.883,26.488
1867,11/24/24 08:32:30 PM,103.894,26.488
1868,11/24/24 08:47:30 PM,103.869,26.390
1869,11/24/24 09:02:30 PM,103.858,26.390
1870,11/24/24 09:17:30 PM,103.836,26.390
1871,11/24/24 09:32:30 PM,103.858,26.390
1872,11/24/24 09:47:30 PM,103.812,26.292
1873,11/24/24 10:02:30 PM,103.800,26.292
1874,11/24/24 10:17:30 PM,103.778,26.292
1875,11/24/24 10:32:30 PM,103.767,26.292
1876,11/24/24 10:47:30 PM,103.767,26.292
1877,11/24/24 11:02:30 PM,103.745,26.292
1878,11/24/24 11:17:30 PM,103.698,26.195
1879,11/24/24 11:32:30 PM,103.676,26.195
1880,11/24/24 11:47:30 PM,103.643,26.195
1881,11/25/24 12:02:30 AM,103.621,26.195
1882,11/25/24 12:17:30 AM,103.577,26.195
1883,11/25/24 12:32:30 AM,103.521,26.195
1884,11/25/24 12:47:30 AM,103.510,26.195
1885,11/25/24 01:02:30 AM,103.499,26.195
1886,11/25/24 01:17:30 AM,103.474,26.097
1887,11/25/24 01:32:30 AM,103.452,26.097
1888,11/25/24 01:47:30 AM,103.430,26.097
1889,11/25/24 02:02:30 AM,103.408,26.097
1890,11/25/24 02:17:30 AM,103.386,26.097
1891,11/25/24 02:32:30 AM,103.372,26.000
1892,11/25/24 02:47:30 AM,103.361,26.000
1893,11/25/24 03:02:30 AM,103.339,26.000
1894,11/25/24 03:17:30 AM,103.306,26.000
1895,11/25/24 03:32:30 AM,103.295,26.000
1896,11/25/24 03:47:30 AM,103.251,26.000
1897,11/25/24 04:02:30 AM,103.273,26.000
1898,11/25/24 04:17:30 AM,103.284,26.000
1899,11/25/24 04:32:30 AM,103.284,26.000
1900,11/25/24 04:47:30 AM,103.270,25.902
1901,11/25/24 05:02:30 AM,103.292,25.902
1902,11/25/24 05:17:30 AM,103.348,25.902
1903,11/25/24 05:32:30 AM,103.337,25.902
1904,11/25/24 05:47:30 AM,103.292,25.902
1905,11/25/24 06:02:30 AM,103.292,25.902
1906,11/25/24 06:17:30 AM,103.292,25.902
1907,11/25/24 06:32:30 AM,103.281,25.902
1908,11/25/24 06:47:30 AM,103.312,25.805
1909,11/25/24 07:02:30 AM,103.301,25.805
1910,11/25/24 07:17:30 AM,103.301,25.805
1911,11/25/24 07:32:30 AM,103.301,25.805
1912,11/25/24 07:47:30 AM,103.312,25.805
1913,11/25/24 08:02:30 AM,103.312,25.805
1914,11/25/24 08:17:30 AM,103.323,25.805
1915,11/25/24 08:32:30 AM,103.312,25.805
1916,11/25/24 08:47:30 AM,103.303,25.902
1917,11/25/24 09:02:30 AM,103.325,25.902
1918,11/25/24 09:17:30 AM,103.317,26.000
1919,11/25/24 09:32:30 AM,103.342,26.097
1920,11/25/24 09:47:30 AM,103.320,26.097
1921,11/25/24 10:02:30 AM,103.311,26.195
1922,11/25/24 10:17:30 AM,103.314,26.292
1923,11/25/24 10:32:30 AM,103.305,26.390
1924,11/25/24 10:47:30 AM,103.266,26.585
1925,11/25/24 11:02:30 AM,103.269,26.683
1926,11/25/24 11:17:30 AM,103.260,26.781
1927,11/25/24 11:32:30 AM,103.241,26.879
1928,11/25/24 11:47:30 AM,103.199,26.977
1929,11/25/24 12:02:30 PM,103.177,26.977
1930,11/25/24 12:17:30 PM,103.136,27.075
1931,11/25/24 12:32:30 PM,103.105,27.173
1932,11/25/24 12:47:30 PM,103.052,27.272
1933,11/25/24 01:02:30 PM,103.030,27.272
1934,11/25/24 01:17:30 PM,102.986,27.272
1935,11/25/24 01:32:30 PM,102.944,27.370
1936,11/25/24 01:47:30 PM,102.900,27.370
1937,11/25/24 02:02:30 PM,102.892,27.468
1938,11/25/24 02:17:30 PM,102.881,27.468
1939,11/25/24 02:32:30 PM,102.870,27.468
1940,11/25/24 02:47:30 PM,102.839,27.567
1941,11/25/24 03:02:30 PM,102.839,27.567
1942,11/25/24 03:17:30 PM,102.828,27.567
1943,11/25/24 03:32:30 PM,102.825,27.468
1944,11/25/24 03:47:30 PM,102.847,27.468
1945,11/25/24 04:02:30 PM,102.825,27.468
1946,11/25/24 04:17:30 PM,102.845,27.370
1947,11/25/24 04:32:30 PM,102.845,27.370
1948,11/25/24 04:47:30 PM,102.831,27.272
1949,11/25/24 05:02:30 PM,102.831,27.272
1950,11/25/24 05:17:30 PM,102.817,27.173
1951,11/25/24 05:32:30 PM,102.806,27.173
1952,11/25/24 05:47:30 PM,102.815,27.075
1953,11/25/24 06:02:30 PM,102.812,26.977
1954,11/25/24 06:17:30 PM,102.834,26.977
1955,11/25/24 06:32:30 PM,102.823,26.977
1956,11/25/24 06:47:30 PM,102.843,26.879
1957,11/25/24 07:02:30 PM,102.865,26.879
1958,11/25/24 07:17:30 PM,102.898,26.879
1959,11/25/24 07:32:30 PM,102.906,26.781
1960,11/25/24 07:47:30 PM,102.906,26.781
1961,11/25/24 08:02:30 PM,102.895,26.781
1962,11/25/24 08:17:30 PM,102.906,26.781
1963,11/25/24 08:32:30 PM,102.895,26.781
1964,11/25/24 08:47:30 PM,102.906,26.781
1965,11/25/24 09:02:30 PM,102.918,26.781
1966,11/25/24 09:17:30 PM,102.937,26.683
1967,11/25/24 09:32:30 PM,102.926,26.683
1968,11/25/24 09:47:30 PM,102.915,26.683
1969,11/25/24 10:02:30 PM,102.912,26.585
1970,11/25/24 10:17:30 PM,102.890,26.585
1971,11/25/24 10:32:30 PM,102.890,26.585
1972,11/25/24 10:47:30 PM,102.879,26.585
1973,11/25/24 11:02:30 PM,102.879,26.585
1974,11/25/24 11:17:30 PM,102.857,26.585
1975,11/25/24 11:32:30 PM,102.832,26.488
1976,11/25/24 11:47:30 PM,102.810,26.488
1977,11/26/24 12:02:30 AM,102.810,26.488
1978,11/26/24 12:17:30 AM,102.777,26.488
1979,11/26/24 12:32:30 AM,102.755,26.488
1980,11/26/24 12:47:30 AM,102.744,26.488
1981,11/26/24 01:02:30 AM,102.719,26.390
1982,11/26/24 01:17:30 AM,102.686,26.390
1983,11/26/24 01:32:30 AM,102.653,26.390
1984,11/26/24 01:47:30 AM,102.619,26.390
1985,11/26/24 02:02:30 AM,102.597,26.390
1986,11/26/24 02:17:30 AM,102.573,26.292
1987,11/26/24 02:32:30 AM,102.539,26.292
1988,11/26/24 02:47:30 AM,102.539,26.292
1989,11/26/24 03:02:30 AM,102.517,26.292
1990,11/26/24 03:17:30 AM,102.493,26.195
1991,11/26/24 03:32:30 AM,102.504,26.195
1992,11/26/24 03:47:30 AM,102.470,26.195
1993,11/26/24 04:02:30 AM,102.459,26.195
1994,11/26/24 04:17:30 AM,102.446,26.097
1995,11/26/24 04:32:30 AM,102.457,26.097
1996,11/26/24 04:47:30 AM,102.490,26.097
1997,11/26/24 05:02:30 AM,102.490,26.097
1998,11/26/24 05:17:30 AM,102.479,26.097
1999,11/26/24 05:32:30 AM,102.479,26.097
2000,11/26/24 05:47:30 AM,102.476,26.000
2001,11/26/24 06:02:30 AM,102.465,26.000
2002,11/26/24 06:17:30 AM,102.476,26.000
2003,11/26/24 06:32:30 AM,102.510,26.000
2004,11/26/24 06:47:30 AM,102.532,26.000
2005,11/26/24 07:02:30 AM,102.551,25.902
2006,11/26/24 07:17:30 AM,102.551,25.902
2007,11/26/24 07:32:30 AM,102.562,25.902
2008,11/26/24 07:47:30 AM,102.584,25.902
2009,11/26/24 08:02:30 AM,102.606,25.902
2010,11/26/24 08:17:30 AM,102.618,25.902
2011,11/26/24 08:32:30 AM,102.631,26.000
2012,11/26/24 08:47:30 AM,102.631,26.000
2013,11/26/24 09:02:30 AM,102.609,26.000
2014,11/26/24 09:17:30 AM,102.645,26.097
2015,11/26/24 09:32:30 AM,102.645,26.097
2016,11/26/24 09:47:30 AM,102.656,26.097
2017,11/26/24 10:02:30 AM,102.636,26.195
2018,11/26/24 10:17:30 AM,102.639,26.292
2019,11/26/24 10:32:30 AM,102.617,26.292
2020,11/26/24 10:47:30 AM,102.619,26.390
2021,11/26/24 11:02:30 AM,102.589,26.488
2022,11/26/24 11:17:30 AM,102.600,26.488
2023,11/26/24 11:32:30 AM,102.569,26.585
2024,11/26/24 11:47:30 AM,102.583,26.683
2025,11/26/24 12:02:30 PM,102.550,26.683
2026,11/26/24 12:17:30 PM,102.530,26.781
2027,11/26/24 12:32:30 PM,102.478,26.879
2028,11/26/24 12:47:30 PM,102.425,26.977
2029,11/26/24 01:02:30 PM,102.405,27.075
2030,11/26/24 01:17:30 PM,102.361,27.075
2031,11/26/24 01:32:30 PM,102.331,27.173
2032,11/26/24 01:47:30 PM,102.297,27.173
2033,11/26/24 02:02:30 PM,102.289,27.272
2034,11/26/24 02:17:30 PM,102.258,27.370
2035,11/26/24 02:32:30 PM,102.239,27.468
2036,11/26/24 02:47:30 PM,102.230,27.567
2037,11/26/24 03:02:30 PM,102.241,27.567
2038,11/26/24 03:17:30 PM,102.233,27.665
2039,11/26/24 03:32:30 PM,102.255,27.665
2040,11/26/24 03:47:30 PM,102.222,27.665
2041,11/26/24 04:02:30 PM,102.247,27.764
2042,11/26/24 04:17:30 PM,102.236,27.764
2043,11/26/24 04:32:30 PM,102.222,27.665
2044,11/26/24 04:47:30 PM,102.255,27.665
2045,11/26/24 05:02:30 PM,102.233,27.665
2046,11/26/24 05:17:30 PM,102.219,27.567
2047,11/26/24 05:32:30 PM,102.230,27.567
2048,11/26/24 05:47:30 PM,102.228,27.468
2049,11/26/24 06:02:30 PM,102.247,27.370
2050,11/26/24 06:17:30 PM,102.247,27.370
2051,11/26/24 06:32:30 PM,102.267,27.272
2052,11/26/24 06:47:30 PM,102.256,27.272
2053,11/26/24 07:02:30 PM,102.264,27.173
2054,11/26/24 07:17:30 PM,102.264,27.173
2055,11/26/24 07:32:30 PM,102.284,27.075
2056,11/26/24 07:47:30 PM,102.273,27.075
2057,11/26/24 08:02:30 PM,102.270,26.977
2058,11/26/24 08:17:30 PM,102.292,26.977
2059,11/26/24 08:32:30 PM,102.303,26.977
2060,11/26/24 08:47:30 PM,102.301,26.879
2061,11/26/24 09:02:30 PM,102.323,26.879
2062,11/26/24 09:17:30 PM,102.323,26.879
2063,11/26/24 09:32:30 PM,102.334,26.879
2064,11/26/24 09:47:30 PM,102.342,26.781
2065,11/26/24 10:02:30 PM,102.364,26.781
2066,11/26/24 10:17:30 PM,102.342,26.781
2067,11/26/24 10:32:30 PM,102.317,26.683
2068,11/26/24 10:47:30 PM,102.340,26.683
2069,11/26/24 11:02:30 PM,102.340,26.683
2070,11/26/24 11:17:30 PM,102.337,26.585
2071,11/26/24 11:32:30 PM,102.326,26.585
2072,11/26/24 11:47:30 PM,102.326,26.585
2073,11/27/24 12:02:30 AM,102.290,26.488
2074,11/27/24 12:17:30 AM,102.290,26.488
2075,11/27/24 12:32:30 AM,102.290,26.488
2076,11/27/24 12:47:30 AM,102.277,26.390
2077,11/27/24 01:02:30 AM,102.232,26.390
2078,11/27/24 01:17:30 AM,102.219,26.292
2079,11/27/24 01:32:30 AM,102.185,26.292
2080,11/27/24 01:47:30 AM,102.172,26.195
2081,11/27/24 02:02:30 AM,102.161,26.195
2082,11/27/24 02:17:30 AM,102.128,26.195
2083,11/27/24 02:32:30 AM,102.125,26.097
2084,11/27/24 02:47:30 AM,102.070,26.097
2085,11/27/24 03:02:30 AM,102.059,26.097
2086,11/27/24 03:17:30 AM,102.034,26.000
2087,11/27/24 03:32:30 AM,102.023,26.000
2088,11/27/24 03:47:30 AM,102.034,26.000
2089,11/27/24 04:02:30 AM,102.034,26.000
2090,11/27/24 04:17:30 AM,102.034,26.000
2091,11/27/24 04:32:30 AM,102.034,26.000
2092,11/27/24 04:47:30 AM,102.012,26.000
2093,11/27/24 05:02:30 AM,102.020,25.902
2094,11/27/24 05:17:30 AM,102.020,25.902
2095,11/27/24 05:32:30 AM,102.020,25.902
2096,11/27/24 05:47:30 AM,102.031,25.902
2097,11/27/24 06:02:30 AM,102.020,25.902
2098,11/27/24 06:17:30 AM,102.031,25.902
2099,11/27/24 06:32:30 AM,102.087,25.902
2100,11/27/24 06:47:30 AM,102.095,25.805
2101,11/27/24 07:02:30 AM,102.095,25.805
2102,11/27/24 07:17:30 AM,102.106,25.805
2103,11/27/24 07:32:30 AM,102.117,25.805
2104,11/27/24 07:47:30 AM,102.117,25.805
2105,11/27/24 08:02:30 AM,102.139,25.805
2106,11/27/24 08:17:30 AM,102.150,25.805
2107,11/27/24 08:32:30 AM,102.184,25.805
2108,11/27/24 08:47:30 AM,102.184,25.805
2109,11/27/24 09:02:30 AM,102.208,25.902
2110,11/27/24 09:17:30 AM,102.208,25.902
2111,11/27/24 09:32:30 AM,102.230,25.902
2112,11/27/24 09:47:30 AM,102.266,26.000
2113,11/27/24 10:02:30 AM,102.255,26.000
2114,11/27/24 10:17:30 AM,102.258,26.097
2115,11/27/24 10:32:30 AM,102.249,26.195
2116,11/27/24 10:47:30 AM,102.238,26.195
2117,11/27/24 11:02:30 AM,102.219,26.292
2118,11/27/24 11:17:30 AM,102.210,26.390
2119,11/27/24 11:32:30 AM,102.191,26.488
2120,11/27/24 11:47:30 AM,102.171,26.585
2121,11/27/24 12:02:30 PM,102.154,26.781
2122,11/27/24 12:17:30 PM,102.124,26.879
2123,11/27/24 12:32:30 PM,102.104,26.977
2124,11/27/24 12:47:30 PM,102.087,27.173
2125,11/27/24 01:02:30 PM,102.057,27.272
2126,11/27/24 01:17:30 PM,102.037,27.370
2127,11/27/24 01:32:30 PM,102.020,27.567
2128,11/27/24 01:47:30 PM,102.001,27.665
2129,11/27/24 02:02:30 PM,101.970,27.764
2130,11/27/24 02:17:30 PM,101.950,27.862
2131,11/27/24 02:32:30 PM,101.920,27.961
2132,11/27/24 02:47:30 PM,101.911,28.060
2133,11/27/24 03:02:30 PM,101.903,28.159
2134,11/27/24 03:17:30 PM,101.906,28.258
2135,11/27/24 03:32:30 PM,101.895,28.258
2136,11/27/24 03:47:30 PM,101.919,28.357
2137,11/27/24 04:02:30 PM,101.908,28.357
2138,11/27/24 04:17:30 PM,101.930,28.357
2139,11/27/24 04:32:30 PM,101.941,28.357
2140,11/27/24 04:47:30 PM,101.930,28.357
2141,11/27/24 05:02:30 PM,101.930,28.357
2142,11/27/24 05:17:30 PM,101.897,28.357
2143,11/27/24 05:32:30 PM,101.908,28.357
2144,11/27/24 05:47:30 PM,101.941,28.357
2145,11/27/24 06:02:30 PM,101.950,28.258
2146,11/27/24 06:17:30 PM,101.950,28.258
2147,11/27/24 06:32:30 PM,102.003,28.159
2148,11/27/24 06:47:30 PM,102.022,28.060
2149,11/27/24 07:02:30 PM,102.042,27.961
2150,11/27/24 07:17:30 PM,102.061,27.862
2151,11/27/24 07:32:30 PM,102.059,27.764
2152,11/27/24 07:47:30 PM,102.067,27.665
2153,11/27/24 08:02:30 PM,102.086,27.567
2154,11/27/24 08:17:30 PM,102.095,27.468
2155,11/27/24 08:32:30 PM,102.103,27.370
2156,11/27/24 08:47:30 PM,102.079,27.272
2157,11/27/24 09:02:30 PM,102.112,27.272
2158,11/27/24 09:17:30 PM,102.109,27.173
2159,11/27/24 09:32:30 PM,102.107,27.075
2160,11/27/24 09:47:30 PM,102.107,27.075
2161,11/27/24 10:02:30 PM,102.093,26.977
2162,11/27/24 10:17:30 PM,102.101,26.879
2163,11/27/24 10:32:30 PM,102.090,26.879
2164,11/27/24 10:47:30 PM,102.088,26.781
2165,11/27/24 11:02:30 PM,102.077,26.781
2166,11/27/24 11:17:30 PM,102.063,26.683
2167,11/27/24 11:32:30 PM,102.063,26.683
2168,11/27/24 11:47:30 PM,102.060,26.585
2169,11/28/24 12:02:30 AM,102.049,26.585
2170,11/28/24 12:17:30 AM,102.049,26.585
2171,11/28/24 12:32:30 AM,102.025,26.488
2172,11/28/24 12:47:30 AM,101.980,26.488
2173,11/28/24 01:02:30 AM,102.003,26.488
2174,11/28/24 01:17:30 AM,102.003,26.488
2175,11/28/24 01:32:30 AM,101.956,26.390
2176,11/28/24 01:47:30 AM,101.945,26.390
2177,11/28/24 02:02:30 AM,101.934,26.390
2178,11/28/24 02:17:30 AM,101.889,26.390
2179,11/28/24 02:32:30 AM,101.876,26.292
2180,11/28/24 02:47:30 AM,101.865,26.292
2181,11/28/24 03:02:30 AM,101.829,26.195
2182,11/28/24 03:17:30 AM,101.851,26.195
2183,11/28/24 03:32:30 AM,101.862,26.195
2184,11/28/24 03:47:30 AM,101.862,26.195
2185,11/28/24 04:02:30 AM,101.859,26.097
2186,11/28/24 04:17:30 AM,101.893,26.097
2187,11/28/24 04:32:30 AM,101.882,26.097
2188,11/28/24 04:47:30 AM,101.890,26.000
2189,11/28/24 05:02:30 AM,101.901,26.000
2190,11/28/24 05:17:30 AM,101.912,26.000
2191,11/28/24 05:32:30 AM,101.921,25.902
2192,11/28/24 05:47:30 AM,101.932,25.902
2193,11/28/24 06:02:30 AM,101.943,25.902
2194,11/28/24 06:17:30 AM,101.987,25.902
2195,11/28/24 06:32:30 AM,102.007,25.805
2196,11/28/24 06:47:30 AM,101.984,25.805
2197,11/28/24 07:02:30 AM,102.007,25.805
2198,11/28/24 07:17:30 AM,102.026,25.708
2199,11/28/24 07:32:30 AM,102.070,25.708
2200,11/28/24 07:47:30 AM,102.081,25.708
2201,11/28/24 08:02:30 AM,102.092,25.708
2202,11/28/24 08:17:30 AM,102.115,25.708
2203,11/28/24 08:32:30 AM,102.128,25.805
2204,11/28/24 08:47:30 AM,102.139,25.805
2205,11/28/24 09:02:30 AM,102.139,25.805
2206,11/28/24 09:17:30 AM,102.161,25.805
2207,11/28/24 09:32:30 AM,102.186,25.902
2208,11/28/24 09:47:30 AM,102.175,25.902
2209,11/28/24 10:02:30 AM,102.178,26.000
2210,11/28/24 10:17:30 AM,102.200,26.000
2211,11/28/24 10:32:30 AM,102.180,26.097
2212,11/28/24 10:47:30 AM,102.158,26.097
2213,11/28/24 11:02:30 AM,102.150,26.195
2214,11/28/24 11:17:30 AM,102.130,26.292
2215,11/28/24 11:32:30 AM,102.133,26.390
2216,11/28/24 11:47:30 AM,102.091,26.488
2217,11/28/24 12:02:30 PM,102.071,26.585
2218,11/28/24 12:17:30 PM,102.074,26.683
2219,11/28/24 12:32:30 PM,102.021,26.781
2220,11/28/24 12:47:30 PM,102.002,26.879
2221,11/28/24 01:02:30 PM,101.971,26.977
2222,11/28/24 01:17:30 PM,101.941,27.075
2223,11/28/24 01:32:30 PM,101.924,27.272
2224,11/28/24 01:47:30 PM,101.904,27.370
2225,11/28/24 02:02:30 PM,101.885,27.468
2226,11/28/24 02:17:30 PM,101.865,27.567
2227,11/28/24 02:32:30 PM,101.859,27.764
2228,11/28/24 02:47:30 PM,101.851,27.862
2229,11/28/24 03:02:30 PM,101.842,27.961
2230,11/28/24 03:17:30 PM,101.856,28.060
2231,11/28/24 03:32:30 PM,101.845,28.060
2232,11/28/24 03:47:30 PM,101.814,28.159
2233,11/28/24 04:02:30 PM,101.826,28.159
2234,11/28/24 04:17:30 PM,101.828,28.258
2235,11/28/24 04:32:30 PM,101.839,28.258
2236,11/28/24 04:47:30 PM,101.872,28.258
2237,11/28/24 05:02:30 PM,101.861,28.258
2238,11/28/24 05:17:30 PM,101.895,28.258
2239,11/28/24 05:32:30 PM,101.895,28.258
2240,11/28/24 05:47:30 PM,101.917,28.258
2241,11/28/24 06:02:30 PM,101.928,28.258
2242,11/28/24 06:17:30 PM,101.914,28.159
2243,11/28/24 06:32:30 PM,101.947,28.159
2244,11/28/24 06:47:30 PM,101.956,28.060
2245,11/28/24 07:02:30 PM,101.978,28.060
2246,11/28/24 07:17:30 PM,102.011,28.060
2247,11/28/24 07:32:30 PM,102.008,27.961
2248,11/28/24 07:47:30 PM,102.028,27.862
2249,11/28/24 08:02:30 PM,102.050,27.862
2250,11/28/24 08:17:30 PM,102.059,27.764
2251,11/28/24 08:32:30 PM,102.067,27.665
2252,11/28/24 08:47:30 PM,102.064,27.567
2253,11/28/24 09:02:30 PM,102.086,27.567
2254,11/28/24 09:17:30 PM,102.095,27.468
2255,11/28/24 09:32:30 PM,102.114,27.370
2256,11/28/24 09:47:30 PM,102.112,27.272
2257,11/28/24 10:02:30 PM,102.131,27.173
2258,11/28/24 10:17:30 PM,102.131,27.173
2259,11/28/24 10:32:30 PM,102.129,27.075
2260,11/28/24 10:47:30 PM,102.137,26.977
2261,11/28/24 11:02:30 PM,102.079,26.879
2262,11/28/24 11:17:30 PM,102.124,26.879
2263,11/28/24 11:32:30 PM,102.099,26.781
2264,11/28/24 11:47:30 PM,102.107,26.683
2265,11/29/24 12:02:30 AM,102.074,26.683
2266,11/29/24 12:17:30 AM,102.052,26.683
2267,11/29/24 12:32:30 AM,102.049,26.585
2268,11/29/24 12:47:30 AM,102.027,26.585
2269,11/29/24 01:02:30 AM,102.036,26.488
2270,11/29/24 01:17:30 AM,102.025,26.488
2271,11/29/24 01:32:30 AM,102.011,26.390
2272,11/29/24 01:47:30 AM,101.989,26.390
2273,11/29/24 02:02:30 AM,101.934,26.390
2274,11/29/24 02:17:30 AM,101.934,26.390
2275,11/29/24 02:32:30 AM,101.934,26.390
2276,11/29/24 02:47:30 AM,101.909,26.292
2277,11/29/24 03:02:30 AM,101.909,26.292
2278,11/29/24 03:17:30 AM,101.876,26.292
2279,11/29/24 03:32:30 AM,101.887,26.292
2280,11/29/24 03:47:30 AM,101.895,26.195
2281,11/29/24 04:02:30 AM,101.895,26.195
2282,11/29/24 04:17:30 AM,101.906,26.195
2283,11/29/24 04:32:30 AM,101.917,26.195
2284,11/29/24 04:47:30 AM,101.904,26.097
2285,11/29/24 05:02:30 AM,101.915,26.097
2286,11/29/24 05:17:30 AM,101.926,26.097
2287,11/29/24 05:32:30 AM,101.926,26.097
2288,11/29/24 05:47:30 AM,101.956,26.000
2289,11/29/24 06:02:30 AM,101.967,26.000
2290,11/29/24 06:17:30 AM,101.990,26.000
2291,11/29/24 06:32:30 AM,101.990,26.000
2292,11/29/24 06:47:30 AM,102.001,26.000
2293,11/29/24 07:02:30 AM,102.001,26.000
2294,11/29/24 07:17:30 AM,102.031,25.902
2295,11/29/24 07:32:30 AM,102.076,25.902
2296,11/29/24 07:47:30 AM,102.111,26.000
2297,11/29/24 08:02:30 AM,102.111,26.000
2298,11/29/24 08:17:30 AM,102.144,26.000
2299,11/29/24 08:32:30 AM,102.156,26.000
2300,11/29/24 08:47:30 AM,102.189,26.000
2301,11/29/24 09:02:30 AM,102.202,26.097
2302,11/29/24 09:17:30 AM,102.213,26.097
2303,11/29/24 09:32:30 AM,102.202,26.097
2304,11/29/24 09:47:30 AM,102.205,26.195
2305,11/29/24 10:02:30 AM,102.205,26.195
2306,11/29/24 10:17:30 AM,102.185,26.292
2307,11/29/24 10:32:30 AM,102.208,26.292
2308,11/29/24 10:47:30 AM,102.177,26.390
2309,11/29/24 11:02:30 AM,102.166,26.390
2310,11/29/24 11:17:30 AM,102.157,26.488
2311,11/29/24 11:32:30 AM,102.149,26.585
2312,11/29/24 11:47:30 AM,102.129,26.683
2313,11/29/24 12:02:30 PM,102.110,26.781
2314,11/29/24 12:17:30 PM,102.068,26.879
2315,11/29/24 12:32:30 PM,102.046,26.879
2316,11/29/24 12:47:30 PM,102.015,26.977
2317,11/29/24 01:02:30 PM,101.960,26.977
2318,11/29/24 01:17:30 PM,101.952,27.075
2319,11/29/24 01:32:30 PM,101.943,27.173
2320,11/29/24 01:47:30 PM,101.932,27.173
2321,11/29/24 02:02:30 PM,101.913,27.272
2322,11/29/24 02:17:30 PM,101.882,27.370
2323,11/29/24 02:32:30 PM,101.874,27.468
2324,11/29/24 02:47:30 PM,101.887,27.567
2325,11/29/24 03:02:30 PM,101.879,27.665
2326,11/29/24 03:17:30 PM,101.879,27.665
2327,11/29/24 03:32:30 PM,101.890,27.665
2328,11/29/24 03:47:30 PM,101.904,27.764
2329,11/29/24 04:02:30 PM,101.904,27.764
2330,11/29/24 04:17:30 PM,101.917,27.862
2331,11/29/24 04:32:30 PM,101.928,27.862
2332,11/29/24 04:47:30 PM,101.953,27.961
2333,11/29/24 05:02:30 PM,101.964,27.961
